05/22/2010,00:13:05.234,$WIR03,10/05/22,00:30:00, 175,   58.6, 445.47, 21.99, 22.05, 542.13, 27.4,  9.9
05/22/2010,00:13:15.265,$WIR03,10/05/22,00:30:10, 176,   58.8, 445.16, 21.99, 22.07, 538.82, 27.4,  9.9
05/22/2010,00:13:25.250,$WIR03,10/05/22,00:30:20, 175,   77.9, 450.91, 21.99, 22.08, 541.38, 27.4,  9.9
05/22/2010,00:13:35.218,$WIR03,10/05/22,00:30:30, 175,   60.0, 445.61, 22.00, 22.08, 539.53, 27.4,  9.9
05/22/2010,00:13:45.250,$WIR03,10/05/22,00:30:40, 176,   80.7, 452.54, 22.02, 22.08, 538.36, 27.4,  9.9
05/22/2010,00:13:55.234,$WIR03,10/05/22,00:30:50, 175,   74.1, 449.85, 22.02, 22.11, 537.31, 27.4,  9.9
05/22/2010,00:14:05.265,$WIR03,10/05/22,00:31:00, 176,   92.7, 455.03, 22.02, 22.14, 535.06, 27.4,  9.9
05/22/2010,00:14:15.234,$WIR03,10/05/22,00:31:10, 175,   62.1, 446.02, 22.04, 22.14, 533.60, 27.4,  9.8
05/22/2010,00:14:25.265,$WIR03,10/05/22,00:31:20, 176,   77.0, 452.19, 22.05, 22.09, 526.58, 27.4,  9.9
05/22/2010,00:14:35.250,$WIR03,10/05/22,00:31:30, 175,   57.2, 447.06, 22.05, 22.04, 523.54, 27.4,  9.9
05/22/2010,00:14:45.218,$WIR03,10/05/22,00:31:40, 175,   52.9, 446.60, 22.05, 22.00, 528.26, 27.3,  9.8
05/22/2010,00:14:55.250,$WIR03,10/05/22,00:31:50, 176,   63.8, 450.07, 22.04, 21.99, 531.11, 27.3,  9.8
05/22/2010,00:15:05.218,$WIR03,10/05/22,00:32:00, 175,   67.6, 451.02, 22.02, 21.98, 530.38, 27.3,  9.9
05/22/2010,00:15:15.265,$WIR03,10/05/22,00:32:10, 176,   59.6, 448.55, 22.02, 21.97, 531.43, 27.3,  9.9
05/22/2010,00:15:25.234,$WIR03,10/05/22,00:32:20, 175,   77.8, 454.28, 22.00, 21.95, 533.06, 27.3,  9.9
05/22/2010,00:15:35.265,$WIR03,10/05/22,00:32:30, 176,   69.6, 451.32, 21.99, 21.95, 530.99, 27.3,  9.9
05/22/2010,00:15:45.234,$WIR03,10/05/22,00:32:40, 175,   56.2, 446.84, 21.99, 21.96, 530.98, 27.3,  9.9
05/22/2010,00:15:55.218,$WIR03,10/05/22,00:32:50, 175,   62.6, 449.09, 21.98, 21.93, 521.41, 27.3,  9.8
05/22/2010,00:16:05.250,$WIR03,10/05/22,00:33:00, 176,   71.6, 452.36, 21.96, 21.89, 524.65, 27.3,  9.8
05/22/2010,00:16:15.218,$WIR03,10/05/22,00:33:10, 175,   60.1, 449.26, 21.95, 21.86, 521.34, 27.3,  9.9
05/22/2010,00:16:25.250,$WIR03,10/05/22,00:33:20, 176,   42.1, 443.59, 21.93, 21.83, 523.90, 27.3,  9.9
05/22/2010,00:16:35.234,$WIR03,10/05/22,00:33:30, 175,   63.6, 449.73, 21.92, 21.85, 521.48, 27.3,  9.9
